trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
WIL_232_V6_M,21:57:00,21:57:00,90207,5,0,0
WIL_232_V6_M,21:59:00,21:59:00,90208,6,0,0
WIL_232_V6_M,22:01:00,22:01:00,90209,8,0,0
WIL_232_V6_M,22:03:00,22:03:00,90210,9,0,0
WIL_232_V6_M,22:05:00,22:05:00,90211,10,0,0
WIL_232_V6_M,22:06:00,22:06:00,90212,11,0,0
WIL_232_V6_M,22:08:00,22:08:00,90213,12,0,0
WIL_232_V6_M,22:09:00,22:09:00,90214,13,0,0
WIL_232_V6_M,22:11:00,22:11:00,90215,14,0,0
WIL_232_V6_M,22:12:00,22:12:00,90216,15,0,0
WIL_232_V6_M,22:14:00,22:14:00,90217,17,0,0
WIL_232_V6_M,22:23:00,22:23:00,90406,22,0,0
WIL_232_V7_M,21:51:00,21:51:00,90205,1,0,0
WIL_232_V7_M,21:54:00,21:54:00,90206,3,0,0
WIL_232_V7_M,21:57:00,21:57:00,90207,5,0,0
WIL_232_V7_M,21:59:00,21:59:00,90208,6,0,0
WIL_232_V7_M,22:01:00,22:01:00,90209,8,0,0
WIL_232_V7_M,22:03:00,22:03:00,90210,9,0,0
WIL_232_V7_M,22:05:00,22:05:00,90211,10,0,0
WIL_232_V7_M,22:06:00,22:06:00,90212,11,0,0
WIL_232_V7_M,22:08:00,22:08:00,90213,12,0,0
WIL_232_V7_M,22:09:00,22:09:00,90214,13,0,0
WIL_232_V7_M,22:11:00,22:11:00,90215,14,0,0
WIL_232_V7_M,22:12:00,22:12:00,90216,15,0,0
WIL_232_V7_M,22:14:00,22:14:00,90217,17,0,0
WIL_232_V7_M,22:23:00,22:23:00,90406,22,0,0
WIL_234_V5_M,10:47:00,10:47:00,90203,1,0,0
WIL_234_V5_M,10:55:00,10:55:00,90204,5,0,0
WIL_234_V5_M,10:59:00,10:59:00,90205,7,0,0
WIL_234_V5_M,11:02:00,11:02:00,90206,9,0,0
WIL_234_V5_M,11:05:00,11:05:00,90207,11,0,0
WIL_234_V5_M,11:07:00,11:07:00,90208,12,0,0
WIL_234_V5_M,11:09:00,11:09:00,90209,14,0,0
WIL_234_V5_M,11:11:00,11:11:00,90210,15,0,0
WIL_234_V5_M,11:13:00,11:13:00,90211,16,0,0
WIL_234_V5_M,11:14:00,11:14:00,90212,17,0,0
WIL_234_V5_M,11:16:00,11:16:00,90213,18,0,0
WIL_234_V5_M,11:17:00,11:17:00,90214,19,0,0
WIL_234_V5_M,11:19:00,11:19:00,90215,20,0,0
WIL_234_V5_M,11:20:00,11:20:00,90216,21,0,0
WIL_234_V5_M,11:22:00,11:22:00,90217,23,0,0
WIL_234_V5_M,11:32:00,11:32:00,90406,28,0,0
WIL_2372_V5_M,15:43:00,15:43:00,90205,1,0,0
WIL_2372_V5_M,15:46:00,15:46:00,90206,3,0,0
WIL_2372_V5_M,15:49:00,15:49:00,90207,5,0,0
WIL_2372_V5_M,15:51:00,15:51:00,90208,6,0,0
WIL_2372_V5_M,15:53:00,15:53:00,90209,8,0,0
WIL_2372_V5_M,15:55:00,15:55:00,90210,9,0,0
WIL_2372_V5_M,15:57:00,15:57:00,90211,10,0,0
WIL_2372_V5_M,15:58:00,15:58:00,90212,11,0,0
WIL_2372_V5_M,16:00:00,16:00:00,90213,12,0,0
WIL_2372_V5_M,16:01:00,16:01:00,90214,13,0,0
WIL_2372_V5_M,16:03:00,16:03:00,90215,14,0,0
WIL_2372_V5_M,16:04:00,16:04:00,90216,15,0,0
WIL_2372_V5_M,16:06:00,16:06:00,90217,17,0,0
WIL_2372_V5_M,16:19:00,16:19:00,90406,22,0,0
WIL_238_V5_M,12:50:00,12:50:00,90203,1,0,0
WIL_238_V5_M,12:58:00,12:58:00,90204,5,0,0
WIL_238_V5_M,13:02:00,13:02:00,90205,7,0,0
WIL_238_V5_M,13:05:00,13:05:00,90206,9,0,0
WIL_238_V5_M,13:08:00,13:08:00,90207,11,0,0
WIL_238_V5_M,13:10:00,13:10:00,90208,12,0,0
WIL_238_V5_M,13:12:00,13:12:00,90209,14,0,0
WIL_238_V5_M,13:14:00,13:14:00,90210,15,0,0
WIL_238_V5_M,13:16:00,13:16:00,90211,16,0,0
WIL_238_V5_M,13:17:00,13:17:00,90212,17,0,0
WIL_238_V5_M,13:19:00,13:19:00,90213,18,0,0
WIL_238_V5_M,13:20:00,13:20:00,90214,19,0,0
WIL_238_V5_M,13:22:00,13:22:00,90215,20,0,0
WIL_238_V5_M,13:23:00,13:23:00,90216,21,0,0
WIL_238_V5_M,13:25:00,13:25:00,90217,23,0,0
WIL_238_V5_M,13:35:00,13:35:00,90406,28,0,0
WIL_252_V55_M,16:44:00,16:44:00,90203,1,0,0
WIL_252_V55_M,16:52:00,16:52:00,90204,5,0,0
WIL_252_V55_M,16:56:00,16:56:00,90205,7,0,0
WIL_252_V55_M,16:59:00,16:59:00,90206,9,0,0
WIL_252_V55_M,17:02:00,17:02:00,90207,11,0,0
WIL_252_V55_M,17:04:00,17:04:00,90208,12,0,0
WIL_252_V55_M,17:06:00,17:06:00,90209,14,0,0
WIL_252_V55_M,17:08:00,17:08:00,90210,15,0,0
WIL_252_V55_M,17:10:00,17:10:00,90211,16,0,0
WIL_252_V55_M,17:12:00,17:12:00,90212,17,0,0
WIL_252_V55_M,17:14:00,17:14:00,90213,18,0,0
WIL_252_V55_M,17:16:00,17:16:00,90214,19,0,0
WIL_252_V55_M,17:18:00,17:18:00,90215,20,0,0
WIL_252_V55_M,17:20:00,17:20:00,90216,21,0,0
WIL_252_V55_M,17:22:00,17:22:00,90217,23,0,0
WIL_252_V55_M,17:32:00,17:32:00,90406,28,0,0
WIL_264_V5_M,17:50:00,17:50:00,90203,1,0,0
WIL_264_V5_M,17:58:00,17:58:00,90204,5,0,0
WIL_264_V5_M,18:02:00,18:02:00,90205,7,0,0
WIL_264_V5_M,18:05:00,18:05:00,90206,9,0,0
WIL_264_V5_M,18:08:00,18:08:00,90207,11,0,0
WIL_264_V5_M,18:10:00,18:10:00,90208,12,0,0
WIL_264_V5_M,18:12:00,18:12:00,90209,14,0,0
WIL_264_V5_M,18:14:00,18:14:00,90210,15,0,0
WIL_264_V5_M,18:16:00,18:16:00,90211,16,0,0
WIL_264_V5_M,18:17:00,18:17:00,90212,17,0,0
WIL_264_V5_M,18:19:00,18:19:00,90213,18,0,0
WIL_264_V5_M,18:20:00,18:20:00,90214,19,0,0
WIL_264_V5_M,18:21:00,18:21:00,90215,20,0,0
WIL_264_V5_M,18:22:00,18:22:00,90216,21,0,0
WIL_264_V5_M,18:24:00,18:24:00,90217,23,0,0
WIL_264_V5_M,18:34:00,18:34:00,90406,28,0,0
WIL_2718_V55_M,06:20:00,06:22:00,90201,4,0,0
WIL_2718_V55_M,06:29:00,06:29:00,90202,7,0,0
WIL_2718_V55_M,06:38:00,06:41:00,90203,11,0,0
WIL_2718_V55_M,06:49:00,06:49:00,90204,15,0,0
WIL_2718_V55_M,06:53:00,06:53:00,90205,17,0,0
WIL_2718_V55_M,06:56:00,06:56:00,90206,19,0,0
WIL_2718_V55_M,06:59:00,06:59:00,90207,21,0,0
WIL_2718_V55_M,07:01:00,07:01:00,90208,22,0,0
WIL_2718_V55_M,07:04:00,07:04:00,90209,24,0,0
WIL_2718_V55_M,07:06:00,07:06:00,90210,25,0,0
WIL_2718_V55_M,07:08:00,07:08:00,90211,26,0,0
WIL_2718_V55_M,07:09:00,07:09:00,90212,27,0,0
WIL_2718_V55_M,07:11:00,07:11:00,90213,28,0,0
WIL_2718_V55_M,07:13:00,07:13:00,90214,29,0,0
WIL_2718_V55_M,07:15:00,07:15:00,90215,30,0,0
WIL_2718_V55_M,07:17:00,07:17:00,90216,31,0,0
WIL_2718_V55_M,07:19:00,07:19:00,90217,33,0,0
WIL_2718_V55_M,07:30:00,07:30:00,90406,38,0,0
WIL_272_V5_M,20:53:00,20:53:00,90203,1,0,0
WIL_272_V5_M,21:01:00,21:01:00,90204,5,0,0
WIL_272_V5_M,21:05:00,21:05:00,90205,7,0,0
WIL_272_V5_M,21:08:00,21:08:00,90206,9,0,0
WIL_272_V5_M,21:11:00,21:11:00,90207,11,0,0
WIL_272_V5_M,21:14:00,21:14:00,90209,14,0,0
WIL_272_V5_M,21:16:00,21:16:00,90210,15,0,0
WIL_272_V5_M,21:18:00,21:18:00,90211,16,0,0
WIL_272_V5_M,21:19:00,21:19:00,90212,17,0,0
WIL_272_V5_M,21:21:00,21:21:00,90213,18,0,0
WIL_272_V5_M,21:22:00,21:22:00,90214,19,0,0
WIL_272_V5_M,21:24:00,21:24:00,90215,20,0,0
WIL_272_V5_M,21:25:00,21:25:00,90216,21,0,0
WIL_272_V5_M,21:27:00,21:27:00,90217,23,0,0
WIL_272_V5_M,21:34:00,21:34:00,90406,28,0,0
WIL_276_V5_M,22:48:00,22:48:00,90203,1,0,0
WIL_276_V5_M,22:56:00,22:56:00,90204,5,0,0
WIL_276_V5_M,23:00:00,23:00:00,90205,7,0,0
WIL_276_V5_M,23:03:00,23:03:00,90206,9,0,0
WIL_276_V5_M,23:06:00,23:06:00,90207,11,0,0
WIL_276_V5_M,23:08:00,23:08:00,90208,12,0,0
WIL_276_V5_M,23:10:00,23:10:00,90209,14,0,0
WIL_276_V5_M,23:12:00,23:12:00,90210,15,0,0
WIL_276_V5_M,23:14:00,23:14:00,90211,16,0,0
WIL_276_V5_M,23:15:00,23:15:00,90212,17,0,0
WIL_276_V5_M,23:17:00,23:17:00,90213,18,0,0
WIL_276_V5_M,23:18:00,23:18:00,90214,19,0,0
WIL_276_V5_M,23:20:00,23:20:00,90215,20,0,0
WIL_276_V5_M,23:21:00,23:21:00,90216,21,0,0
WIL_276_V5_M,23:23:00,23:23:00,90217,23,0,0
WIL_276_V5_M,23:30:00,23:30:00,90406,28,0,0
WIL_2760_V5_M,16:46:00,16:46:00,90201,1,0,0
WIL_2760_V5_M,16:52:00,16:52:00,90202,4,0,0
WIL_2760_V5_M,17:05:00,17:06:00,90203,8,0,0
WIL_2760_V5_M,17:14:00,17:14:00,90204,12,0,0
WIL_2760_V5_M,17:18:00,17:18:00,90205,14,0,0
WIL_2760_V5_M,17:21:00,17:21:00,90206,16,0,0
WIL_2760_V5_M,17:24:00,17:24:00,90207,18,0,0
WIL_2760_V5_M,17:26:00,17:26:00,90208,19,0,0
WIL_2760_V5_M,17:28:00,17:28:00,90209,21,0,0
WIL_2760_V5_M,17:30:00,17:30:00,90210,22,0,0
WIL_2760_V5_M,17:32:00,17:32:00,90211,23,0,0
WIL_2760_V5_M,17:33:00,17:33:00,90212,24,0,0
WIL_2760_V5_M,17:35:00,17:35:00,90213,25,0,0
WIL_2760_V5_M,17:36:00,17:36:00,90214,26,0,0
WIL_2760_V5_M,17:38:00,17:38:00,90215,27,0,0
WIL_2760_V5_M,17:39:00,17:39:00,90216,28,0,0
WIL_2760_V5_M,17:41:00,17:41:00,90217,30,0,0
WIL_2760_V5_M,17:50:00,17:50:00,90406,35,0,0
WIL_274_V59_M,21:58:00,21:58:00,90203,1,0,0
WIL_274_V59_M,22:06:00,22:06:00,90204,5,0,0
WIL_274_V59_M,22:10:00,22:10:00,90205,7,0,0
WIL_274_V59_M,22:13:00,22:13:00,90206,9,0,0
WIL_274_V59_M,22:16:00,22:16:00,90207,11,0,0
WIL_274_V59_M,22:18:00,22:18:00,90208,12,0,0
WIL_274_V59_M,22:20:00,22:20:00,90209,14,0,0
WIL_274_V59_M,22:22:00,22:22:00,90210,15,0,0
WIL_274_V59_M,22:24:00,22:24:00,90211,16,0,0
WIL_274_V59_M,22:25:00,22:25:00,90212,17,0,0
WIL_274_V59_M,22:27:00,22:27:00,90213,18,0,0
WIL_274_V59_M,22:28:00,22:28:00,90214,19,0,0
WIL_274_V59_M,22:30:00,22:30:00,90215,20,0,0
WIL_274_V59_M,22:31:00,22:31:00,90216,21,0,0
WIL_274_V59_M,22:33:00,22:33:00,90217,23,0,0
WIL_274_V59_M,22:42:00,22:42:00,90406,28,0,0
WTR_309_V5_M,05:12:00,05:12:00,90327,1,0,0
WTR_309_V5_M,05:15:00,05:15:00,90326,3,0,0
WTR_309_V5_M,05:21:00,05:21:00,90325,5,0,0
WTR_309_V5_M,05:25:00,05:25:00,90324,6,0,0
WTR_309_V5_M,05:29:00,05:29:00,90323,7,0,0
WTR_309_V5_M,05:31:00,05:31:00,90322,8,0,0
WTR_309_V5_M,05:35:00,05:35:00,90321,10,0,0
WTR_309_V5_M,05:36:00,05:36:00,90320,11,0,0
WTR_309_V5_M,05:38:00,05:38:00,90319,13,0,0
WTR_309_V5_M,05:42:00,05:42:00,90318,15,0,0
WTR_309_V5_M,05:44:00,05:44:00,90317,16,0,0
WTR_309_V5_M,05:46:00,05:46:00,90316,17,0,0
WTR_309_V5_M,05:48:00,05:48:00,90315,18,0,0
WTR_309_V5_M,05:52:03,05:52:03,90410,21,0,0
WTR_309_V5_M,05:58:00,05:58:00,90407,27,0,0
WTR_309_V5_M,06:06:00,06:06:00,90007,36,0,0
WTR_319_V5_M,06:42:00,06:42:00,90327,1,0,0
WTR_319_V5_M,06:45:00,06:45:00,90326,3,0,0
WTR_319_V5_M,06:51:00,06:51:00,90325,5,0,0
WTR_319_V5_M,06:55:00,06:55:00,90324,6,0,0
WTR_319_V5_M,06:59:00,06:59:00,90323,7,0,0
WTR_319_V5_M,07:01:00,07:01:00,90322,8,0,0
WTR_319_V5_M,07:05:00,07:05:00,90321,10,0,0
WTR_319_V5_M,07:06:00,07:06:00,90320,11,0,0
WTR_319_V5_M,07:08:00,07:08:00,90319,13,0,0
WTR_319_V5_M,07:12:00,07:12:00,90318,15,0,0
WTR_319_V5_M,07:14:00,07:14:00,90317,16,0,0
WTR_319_V5_M,07:16:00,07:16:00,90316,17,0,0
WTR_319_V5_M,07:18:00,07:18:00,90315,18,0,0
WTR_319_V5_M,07:22:00,07:22:00,90410,21,0,0
WTR_319_V5_M,07:24:00,07:24:00,90409,23,0,0
WTR_319_V5_M,07:27:00,07:27:00,90408,24,0,0
WTR_319_V5_M,07:31:00,07:31:00,90407,27,0,0
WTR_319_V5_M,07:35:00,07:35:00,90009,30,0,0
WTR_319_V5_M,07:41:00,07:41:00,90007,36,0,0
WTR_3223_V55_M,08:16:00,08:16:00,90327,1,0,0
WTR_3223_V55_M,08:19:00,08:19:00,90326,3,0,0
WTR_3223_V55_M,08:25:00,08:25:00,90325,5,0,0
WTR_3223_V55_M,08:29:00,08:29:00,90324,6,0,0
WTR_3223_V55_M,08:33:00,08:33:00,90323,7,0,0
WTR_3223_V55_M,08:35:00,08:35:00,90322,8,0,0
WTR_3223_V55_M,08:39:00,08:39:00,90321,10,0,0
WTR_3223_V55_M,08:40:00,08:40:00,90320,11,0,0
WTR_3223_V55_M,08:42:00,08:42:00,90319,13,0,0
WTR_3223_V55_M,08:46:00,08:46:00,90318,15,0,0
WTR_3223_V55_M,08:48:00,08:48:00,90317,16,0,0
WTR_3223_V55_M,08:50:00,08:50:00,90316,17,0,0
WTR_3223_V55_M,08:52:00,08:52:00,90315,18,0,0
WTR_3223_V55_M,08:56:00,08:56:00,90410,21,0,0
WTR_3223_V55_M,09:03:00,09:03:00,90407,27,0,0
WTR_3223_V55_M,09:12:00,09:12:00,90007,36,0,0
WTR_323_V56_M,07:00:00,07:00:00,90327,1,0,0
WTR_323_V56_M,07:04:00,07:04:00,90326,3,0,0
WTR_323_V56_M,07:09:00,07:09:00,90325,5,0,0
WTR_323_V56_M,07:13:00,07:13:00,90324,6,0,0
WTR_323_V56_M,07:18:00,07:18:00,90323,7,0,0
WTR_323_V56_M,07:21:00,07:21:00,90322,8,0,0
WTR_323_V56_M,07:26:00,07:26:00,90321,10,0,0
WTR_323_V56_M,07:28:00,07:28:00,90320,11,0,0
WTR_323_V56_M,07:30:00,07:30:00,90319,13,0,0
WTR_323_V56_M,07:33:00,07:33:00,90318,15,0,0
WTR_323_V56_M,07:36:00,07:36:00,90317,16,0,0
WTR_323_V56_M,07:38:00,07:38:00,90316,17,0,0
WTR_323_V56_M,07:40:00,07:40:00,90315,18,0,0
WTR_323_V56_M,07:45:00,07:45:00,90410,21,0,0
WTR_323_V56_M,07:48:00,07:48:00,90409,23,0,0
WTR_323_V56_M,07:53:00,07:53:00,90407,27,0,0
WTR_323_V56_M,07:57:00,07:57:00,90009,30,0,0
WTR_323_V56_M,08:04:00,08:04:00,90007,36,0,0
WTR_3409_V6_M,05:58:00,05:58:00,90327,1,0,0
WTR_3409_V6_M,06:01:00,06:01:00,90326,3,0,0
WTR_3409_V6_M,06:05:00,06:05:00,90325,5,0,0
WTR_3409_V6_M,06:09:00,06:09:00,90324,6,0,0
WTR_3409_V6_M,06:12:00,06:12:00,90323,7,0,0
WTR_3409_V6_M,06:14:00,06:14:00,90322,8,0,0
WTR_3409_V6_M,06:16:00,06:16:00,90321,10,0,0
WTR_3409_V6_M,06:18:00,06:18:00,90320,11,0,0
WTR_3409_V6_M,06:20:00,06:20:00,90319,13,0,0
WTR_3409_V6_M,06:22:00,06:22:00,90318,15,0,0
WTR_3409_V6_M,06:24:00,06:24:00,90317,16,0,0
WTR_3409_V6_M,06:25:00,06:25:00,90316,17,0,0
WTR_3409_V6_M,06:27:00,06:27:00,90315,18,0,0
WTR_3409_V6_M,06:31:04,06:31:04,90410,21,0,0
WTR_3409_V6_M,06:33:00,06:33:00,90409,23,0,0
WTR_3409_V6_M,06:35:00,06:35:00,90408,24,0,0
WTR_3409_V6_M,06:38:00,06:38:00,90407,27,0,0
WTR_3409_V6_M,06:42:00,06:42:00,90009,30,0,0
WTR_3409_V6_M,06:48:00,06:48:00,90007,36,0,0
WTR_3409_V7_M,05:58:00,05:58:00,90327,1,0,0
WTR_3409_V7_M,06:01:00,06:01:00,90326,3,0,0
WTR_3409_V7_M,06:05:00,06:05:00,90325,5,0,0
WTR_3409_V7_M,06:09:00,06:09:00,90324,6,0,0
WTR_3409_V7_M,06:12:00,06:12:00,90323,7,0,0
WTR_3409_V7_M,06:14:00,06:14:00,90322,8,0,0
WTR_3409_V7_M,06:16:00,06:16:00,90321,10,0,0
WTR_3409_V7_M,06:18:00,06:18:00,90320,11,0,0
WTR_3409_V7_M,06:20:00,06:20:00,90319,13,0,0
WTR_3409_V7_M,06:22:00,06:22:00,90318,15,0,0
WTR_3409_V7_M,06:24:00,06:24:00,90317,16,0,0
WTR_3409_V7_M,06:25:00,06:25:00,90316,17,0,0
WTR_3409_V7_M,06:27:00,06:27:00,90315,18,0,0
WTR_3409_V7_M,06:31:04,06:31:04,90410,21,0,0
WTR_3409_V7_M,06:33:00,06:33:00,90409,23,0,0
WTR_3409_V7_M,06:35:00,06:35:00,90408,24,0,0
WTR_3409_V7_M,06:38:00,06:38:00,90407,27,0,0
WTR_3409_V7_M,06:42:00,06:42:00,90009,30,0,0
WTR_3409_V7_M,06:48:00,06:48:00,90007,36,0,0
WTR_3413_V6_M,06:58:00,06:58:00,90327,1,0,0
WTR_3413_V6_M,07:01:00,07:01:00,90326,3,0,0
WTR_3413_V6_M,07:05:00,07:05:00,90325,5,0,0
WTR_3413_V6_M,07:09:00,07:09:00,90324,6,0,0
WTR_3413_V6_M,07:12:00,07:12:00,90323,7,0,0
WTR_3413_V6_M,07:14:00,07:14:00,90322,8,0,0
WTR_3413_V6_M,07:16:00,07:16:00,90321,10,0,0
WTR_3413_V6_M,07:18:00,07:18:00,90320,11,0,0
WTR_3413_V6_M,07:20:00,07:20:00,90319,13,0,0
WTR_3413_V6_M,07:22:00,07:22:00,90318,15,0,0
WTR_3413_V6_M,07:24:00,07:24:00,90317,16,0,0
WTR_3413_V6_M,07:25:00,07:25:00,90316,17,0,0
WTR_3413_V6_M,07:27:00,07:27:00,90315,18,0,0
WTR_3413_V6_M,07:31:04,07:31:04,90410,21,0,0
WTR_3413_V6_M,07:33:00,07:33:00,90409,23,0,0
WTR_3413_V6_M,07:35:00,07:35:00,90408,24,0,0
WTR_3413_V6_M,07:38:00,07:38:00,90407,27,0,0
WTR_3413_V6_M,07:42:00,07:42:00,90009,30,0,0
WTR_3413_V6_M,07:48:00,07:48:00,90007,36,0,0
WTR_3413_V7_M,06:58:00,06:58:00,90327,1,0,0
WTR_3413_V7_M,07:01:00,07:01:00,90326,3,0,0
WTR_3413_V7_M,07:05:00,07:05:00,90325,5,0,0
WTR_3413_V7_M,07:09:00,07:09:00,90324,6,0,0
WTR_3413_V7_M,07:12:00,07:12:00,90323,7,0,0
WTR_3413_V7_M,07:14:00,07:14:00,90322,8,0,0
WTR_3413_V7_M,07:16:00,07:16:00,90321,10,0,0
WTR_3413_V7_M,07:18:00,07:18:00,90320,11,0,0
WTR_3413_V7_M,07:20:00,07:20:00,90319,13,0,0
WTR_3413_V7_M,07:22:00,07:22:00,90318,15,0,0
WTR_3413_V7_M,07:24:00,07:24:00,90317,16,0,0
WTR_3413_V7_M,07:25:00,07:25:00,90316,17,0,0
WTR_3413_V7_M,07:27:00,07:27:00,90315,18,0,0
WTR_3413_V7_M,07:31:04,07:31:04,90410,21,0,0
WTR_3413_V7_M,07:33:00,07:33:00,90409,23,0,0
WTR_3413_V7_M,07:35:00,07:35:00,90408,24,0,0
WTR_3413_V7_M,07:38:00,07:38:00,90407,27,0,0
WTR_3413_V7_M,07:42:00,07:42:00,90009,30,0,0
WTR_3413_V7_M,07:48:00,07:48:00,90007,36,0,0
WTR_3417_V6_M,07:58:00,07:58:00,90327,1,0,0
WTR_3417_V6_M,08:01:00,08:01:00,90326,3,0,0
WTR_3417_V6_M,08:05:00,08:05:00,90325,5,0,0
WTR_3417_V6_M,08:09:00,08:09:00,90324,6,0,0
WTR_3417_V6_M,08:12:00,08:12:00,90323,7,0,0
WTR_3417_V6_M,08:14:00,08:14:00,90322,8,0,0
WTR_3417_V6_M,08:16:00,08:16:00,90321,10,0,0
WTR_3417_V6_M,08:18:00,08:18:00,90320,11,0,0
WTR_3417_V6_M,08:20:00,08:20:00,90319,13,0,0
WTR_3417_V6_M,08:22:00,08:22:00,90318,15,0,0
WTR_3417_V6_M,08:24:00,08:24:00,90317,16,0,0
WTR_3417_V6_M,08:25:00,08:25:00,90316,17,0,0
WTR_3417_V6_M,08:27:00,08:27:00,90315,18,0,0
WTR_3417_V6_M,08:31:04,08:31:04,90410,21,0,0
WTR_3417_V6_M,08:33:00,08:33:00,90409,23,0,0
WTR_3417_V6_M,08:35:00,08:35:00,90408,24,0,0
WTR_3417_V6_M,08:38:00,08:38:00,90407,27,0,0
WTR_3417_V6_M,08:42:00,08:42:00,90009,30,0,0
WTR_3417_V6_M,08:48:00,08:48:00,90007,36,0,0
WTR_3417_V7_M,07:58:00,07:58:00,90327,1,0,0
WTR_3417_V7_M,08:01:00,08:01:00,90326,3,0,0
WTR_3417_V7_M,08:05:00,08:05:00,90325,5,0,0
WTR_3417_V7_M,08:09:00,08:09:00,90324,6,0,0
WTR_3417_V7_M,08:12:00,08:12:00,90323,7,0,0
WTR_3417_V7_M,08:14:00,08:14:00,90322,8,0,0
WTR_3417_V7_M,08:16:00,08:16:00,90321,10,0,0
WTR_3417_V7_M,08:18:00,08:18:00,90320,11,0,0
WTR_3417_V7_M,08:20:00,08:20:00,90319,13,0,0
WTR_3417_V7_M,08:22:00,08:22:00,90318,15,0,0
WTR_3417_V7_M,08:24:00,08:24:00,90317,16,0,0
WTR_3417_V7_M,08:25:00,08:25:00,90316,17,0,0
WTR_3417_V7_M,08:27:00,08:27:00,90315,18,0,0
WTR_3417_V7_M,08:31:04,08:31:04,90410,21,0,0
WTR_3417_V7_M,08:33:00,08:33:00,90409,23,0,0
WTR_3417_V7_M,08:35:00,08:35:00,90408,24,0,0
WTR_3417_V7_M,08:38:00,08:38:00,90407,27,0,0
WTR_3417_V7_M,08:42:00,08:42:00,90009,30,0,0
WTR_3417_V7_M,08:48:00,08:48:00,90007,36,0,0
WTR_3421_V5_M,08:50:00,08:50:00,90327,1,0,0
WTR_3421_V5_M,08:53:00,08:53:00,90326,3,0,0
WTR_3421_V5_M,08:58:00,08:58:00,90325,5,0,0
WTR_3421_V5_M,09:02:00,09:02:00,90324,6,0,0
WTR_3421_V5_M,09:07:00,09:07:00,90323,7,0,0
WTR_3421_V5_M,09:09:00,09:09:00,90322,8,0,0
WTR_3421_V5_M,09:13:00,09:13:00,90321,10,0,0
WTR_3421_V5_M,09:15:00,09:15:00,90320,11,0,0
WTR_3421_V5_M,09:18:00,09:18:00,90319,13,0,0
WTR_3421_V5_M,09:20:00,09:20:00,90318,15,0,0
WTR_3421_V5_M,09:23:00,09:23:00,90317,16,0,0
WTR_3421_V5_M,09:25:00,09:25:00,90316,17,0,0
WTR_3421_V5_M,09:27:00,09:27:00,90315,18,0,0
WTR_3421_V5_M,09:30:00,09:30:00,90410,21,0,0
WTR_3421_V5_M,09:32:00,09:32:00,90409,23,0,0
WTR_3421_V5_M,09:35:00,09:35:00,90408,24,0,0
WTR_3421_V5_M,09:38:00,09:38:00,90407,27,0,0
WTR_3421_V5_M,09:41:00,09:41:00,90009,30,0,0
WTR_3421_V5_M,09:49:00,09:49:00,90007,36,0,0
WTR_3421_V6_M,08:58:00,08:58:00,90327,1,0,0
WTR_3421_V6_M,09:01:00,09:01:00,90326,3,0,0
WTR_3421_V6_M,09:05:00,09:05:00,90325,5,0,0
WTR_3421_V6_M,09:09:00,09:09:00,90324,6,0,0
WTR_3421_V6_M,09:12:00,09:12:00,90323,7,0,0
WTR_3421_V6_M,09:14:00,09:14:00,90322,8,0,0
WTR_3421_V6_M,09:16:00,09:16:00,90321,10,0,0
WTR_3421_V6_M,09:18:00,09:18:00,90320,11,0,0
WTR_3421_V6_M,09:20:00,09:20:00,90319,13,0,0
WTR_3421_V6_M,09:22:00,09:22:00,90318,15,0,0
WTR_3421_V6_M,09:24:00,09:24:00,90317,16,0,0
WTR_3421_V6_M,09:25:00,09:25:00,90316,17,0,0
WTR_3421_V6_M,09:27:00,09:27:00,90315,18,0,0
WTR_3421_V6_M,09:31:00,09:31:00,90410,21,0,0
WTR_3421_V6_M,09:33:00,09:33:00,90409,23,0,0
WTR_3421_V6_M,09:35:00,09:35:00,90408,24,0,0
WTR_3421_V6_M,09:38:00,09:38:00,90407,27,0,0
WTR_3421_V6_M,09:42:00,09:42:00,90009,30,0,0
WTR_3421_V6_M,09:48:00,09:48:00,90007,36,0,0
WTR_3421_V7_M,08:58:00,08:58:00,90327,1,0,0
WTR_3421_V7_M,09:01:00,09:01:00,90326,3,0,0
WTR_3421_V7_M,09:05:00,09:05:00,90325,5,0,0
WTR_3421_V7_M,09:09:00,09:09:00,90324,6,0,0
WTR_3421_V7_M,09:12:00,09:12:00,90323,7,0,0
WTR_3421_V7_M,09:14:00,09:14:00,90322,8,0,0
WTR_3421_V7_M,09:16:00,09:16:00,90321,10,0,0
WTR_3421_V7_M,09:18:00,09:18:00,90320,11,0,0
WTR_3421_V7_M,09:20:00,09:20:00,90319,13,0,0
WTR_3421_V7_M,09:22:00,09:22:00,90318,15,0,0
WTR_3421_V7_M,09:24:00,09:24:00,90317,16,0,0
WTR_3421_V7_M,09:25:00,09:25:00,90316,17,0,0
WTR_3421_V7_M,09:27:00,09:27:00,90315,18,0,0
WTR_3421_V7_M,09:31:04,09:31:04,90410,21,0,0
WTR_3421_V7_M,09:33:00,09:33:00,90409,23,0,0
WTR_3421_V7_M,09:35:00,09:35:00,90408,24,0,0
WTR_3421_V7_M,09:38:00,09:38:00,90407,27,0,0
WTR_3421_V7_M,09:42:00,09:42:00,90009,30,0,0
WTR_3421_V7_M,09:48:00,09:48:00,90007,36,0,0
WTR_3425_V5_M,09:55:00,09:55:00,90327,1,0,0
